City,Latitude,Longitude,Country
Novotroitske,46.35,34.3333,Ukraine
Dyatkovo,53.6,34.3333,Russia
Petrozavodsk,61.7833,34.3333,Russia
Turkeli,41.9486,34.3367,Turkey
Umba,66.6814,34.3455,Russia
`Abasan al Kabirah,31.3237,34.3476,Gaza Strip
Ed Damazin,11.7667,34.35,Sudan
Gulagac,38.4,34.35,Turkey
Dayr al Balah,31.4189,34.3517,Gaza Strip
Bupoto,0.9061,34.3578,Uganda
Zinkiv,50.2103,34.3581,Ukraine
Ulongue,-14.7167,34.3667,Mozambique
Bryansk,53.2333,34.3667,Russia
Altunhisar,37.9981,34.3711,Turkey
Az Zuwaydah,31.4306,34.3717,Gaza Strip
Sungurlu,40.161,34.377,Turkey
Lwakhakha,0.7967,34.3781,Uganda
Mucur,39.0636,34.3783,Turkey
Tarime,-1.35,34.3833,Tanzania
Ar Ruseris,11.85,34.3833,Sudan
Tomuk,36.6667,34.3833,Turkey
Dzhankoi,45.7086,34.3933,Ukraine
Bulambuli,1.16,34.3967,Uganda
Alushta,44.6672,34.3978,Ukraine
Nikopol,47.5667,34.4,Ukraine
Kamianka-Dniprovska,47.4628,34.4061,Ukraine
Cicekdagi,39.6069,34.4086,Turkey
Kargipinar,36.6667,34.4167,Turkey
Fokino,53.2128,34.4186,Russia
Salima,-13.7833,34.4333,Malawi
Lyudinovo,53.8667,34.4333,Russia
Sirari,-1.2244,34.4383,Tanzania
Homa Bay,-0.5167,34.45,Kenya
Kapchorwa,1.4,34.45,Uganda
Gaza,31.5069,34.456,Gaza Strip
Medvezhyegorsk,62.9,34.4667,Russia
Yerkoy,39.6381,34.4672,Turkey
Migori,-1.0634,34.4731,Kenya
Iskilip,40.7361,34.4739,Turkey
Lebedyn,50.5831,34.4822,Ukraine
Jabalya,31.5281,34.4831,Gaza Strip
Itigi,-5.7,34.4833,Tanzania
Mumias,0.3333,34.4833,Kenya
Ciftlik,38.1667,34.4833,Turkey
Ulukisla,37.5467,34.4844,Turkey
Bayt Lahya,31.55,34.5,Gaza Strip
Asosa,10.0667,34.5167,Ethiopia
Acigol,38.55,34.5167,Turkey
Mwanza,-15.5986,34.5178,Malawi
Mezitli,36.75,34.5333,Turkey
Binyin,1.4175,34.5344,Uganda
Poltava,49.5894,34.5514,Ukraine
Bor,37.8964,34.5628,Turkey
Bungoma,0.5667,34.5667,Kenya
Ashqelon,31.6667,34.5667,Israel
Vyshniy Volochek,57.5833,34.5667,Russia
Nabilatuk,2.0525,34.5734,Uganda
Gambela,8.25,34.5833,Ethiopia
Netivot,31.4167,34.5833,Israel
Ayancik,41.95,34.5833,Turkey
Kem,64.95,34.5833,Russia
Sederot,31.5228,34.5953,Israel
Bilohirsk,45.0544,34.6022,Ukraine
Marhanets,47.6447,34.6042,Ukraine
Camliyayla,37.1703,34.6083,Turkey
Ofaqim,31.3167,34.6167,Israel
Kamianske,48.5167,34.6167,Ukraine
Gulsehir,38.7464,34.6206,Turkey
Mersin,36.8,34.6333,Turkey
Kendu Bay,-0.3596,34.64,Kenya
Novooleksiivka,46.2261,34.6417,Ukraine
Ashdod,31.8,34.65,Israel
Neno,-15.3981,34.6534,Malawi
Enerhodar,47.4989,34.6558,Ukraine
Chiramba,-16.8921,34.6559,Mozambique
Ntcheu,-14.8333,34.6667,Malawi
Mugumu,-1.8333,34.6667,Tanzania
Rylsk,51.5667,34.6667,Russia
Moroto,2.53,34.67,Uganda
Nigde,37.9667,34.6792,Turkey
Rudewa,-10.1008,34.6836,Tanzania
Gan Yavne,31.7822,34.7053,Israel
Nevsehir,38.6264,34.7139,Turkey
Kimilili,0.7833,34.7167,Kenya
Vihiga,0.05,34.725,Kenya
Ben Zakkay,31.8558,34.73,Israel
Panda,-24.0629,34.7303,Mozambique
Derinkuyu,38.3736,34.7347,Turkey
Nyzhnohirskyi,45.4436,34.7406,Ukraine
Qiryat Mal'akhi,31.7292,34.7461,Israel
Dondo,-19.6167,34.75,Mozambique
Singida,-4.8167,34.75,Tanzania
Bat Yam,32.0167,34.75,Israel
Sefaatli,39.5017,34.7522,Turkey
Bukwo,1.2928,34.7531,Uganda
Kakamega,0.2822,34.754,Kenya
Rahat,31.3925,34.7544,Israel
Belomorsk,64.5253,34.7658,Russia
Regedor Quissico,-24.7257,34.766,Mozambique
Njombe,-9.3333,34.7667,Tanzania
Kisii,-0.6833,34.7667,Kenya
Kisumu,-0.0833,34.7667,Kenya
Webuye,0.6167,34.7667,Kenya
Holon,32.0167,34.7667,Israel
Boyabat,41.4653,34.7708,Turkey
Mbamba Bay,-11.2833,34.7717,Tanzania
Qiryat Gat,31.6061,34.7717,Israel
Gedera,31.8119,34.7772,Israel
Tel Aviv-Yafo,32.08,34.78,Israel
Taromske,48.4617,34.7828,Ukraine
Nakapiripirit,1.9167,34.7833,Uganda
Beersheba,31.2589,34.7997,Israel
Nes Ziyyona,31.9333,34.8,Israel
Rishon LeZiyyon,31.95,34.8,Israel
Osmancik,40.9667,34.8,Turkey
Henichesk,46.1667,34.8,Ukraine
Dembi Dolo,8.5353,34.8003,Ethiopia
Chikwawa,-16.035,34.801,Malawi
Sumy,50.9119,34.8028,Ukraine
Yozgat,39.8208,34.8083,Turkey
Givatayim,32.0714,34.81,Israel
Rehovot,31.8969,34.8167,Israel
Ramat Gan,32.07,34.8236,Israel
Manyoni,-5.75,34.8333,Tanzania
Bene Beraq,32.0833,34.8333,Israel
Ramat HaSharon,32.15,34.8333,Israel
Be'er Ya`aqov,31.9425,34.8336,Israel
Alaca,40.1683,34.8425,Turkey
Herzliyya,32.1653,34.8458,Israel
Avanos,38.715,34.8467,Turkey
Giv`at Shemu'el,32.0781,34.8475,Israel
Beira,-19.8333,34.85,Mozambique
Or Yehuda,32.0306,34.8533,Israel
Qiryat Ono,32.0636,34.8553,Israel
Netanya,32.3286,34.8567,Israel
Obukhivka,48.5433,34.8589,Ukraine
Ramla,31.9275,34.8625,Israel
Kakuma,3.7167,34.8667,Kenya
Ra`ananna,32.1833,34.8667,Israel
Pozanti,37.4278,34.8711,Turkey
Yehud,32.0333,34.8833,Israel
Hod HaSharon,32.15,34.8833,Israel
Petah Tiqwa,32.0889,34.8864,Israel
Lod,31.9519,34.8881,Israel
Okhtyrka,50.303,34.892,Ukraine
Tarsus,36.9165,34.8951,Turkey
Kefar Sava,32.1714,34.9083,Israel
Jisr ez Zarqa,32.5381,34.9122,Israel
Vesele,47.0158,34.9122,Ukraine
Urgup,38.6314,34.9131,Turkey
Nyamira,-0.521,34.914,Kenya
Monkey Bay,-14.0833,34.9167,Malawi
Hadera,32.45,34.9167,Israel
Or `Aqiva,32.5,34.9167,Israel
Erfelek,41.8833,34.9167,Turkey
Haql,29.2833,34.9333,Saudi Arabia
Kefar Yona,32.3171,34.9358,Israel
Atlit,32.6872,34.9383,Israel
Amudat,1.9522,34.9444,Uganda
Et Tira,32.2322,34.9483,Israel
Trostyanets',50.4667,34.95,Ukraine
El`ad,32.0522,34.9511,Israel
Eilat,29.5569,34.9517,Israel
Rosh Ha`Ayin,32.0956,34.9567,Israel
Bayat,40.5455,34.957,Turkey
Corum,40.5455,34.957,Turkey
Balaka,-14.9889,34.9591,Malawi
Tirat Karmel,32.7667,34.9667,Israel
Karachev,53.1167,34.9667,Russia
Torzhok,57.0333,34.9667,Russia
Pardes Hanna Karkur,32.4711,34.9675,Israel
Qalqilyah,32.1903,34.9686,West Bank
Az Zahiriyah,31.4078,34.9722,West Bank
Sudak,44.8514,34.9725,Ukraine
Kafr Qasim,32.1151,34.9751,Israel
Idhna,31.5586,34.9761,West Bank
Qalansuwa,32.2822,34.9833,Israel
Bet Shemesh,31.7456,34.9867,Israel
Camardi,37.8364,34.9928,Turkey
Dniprorudne,47.3863,34.997,Ukraine
Haifa,32.8192,34.9992,Israel
Kitale,1.0167,35,Kenya
Udomlya,57.8833,35,Russia
Al `Aqabah,29.5319,35.0056,Jordan
Blantyre,-15.7861,35.0058,Malawi
Modi`in Makkabbim Re`ut,31.9077,35.0076,Israel
Et Taiyiba,32.2667,35.0103,Israel
Gagarin,55.55,35.0167,Russia
Tulkarm,32.3125,35.0267,West Bank
Dimona,31.0667,35.0333,Israel
Nesher,32.7711,35.0394,Israel
Dnipro,48.4675,35.04,Ukraine
Duragan,41.4167,35.05,Turkey
Karaisali,37.2611,35.06,Turkey
Qiryat Yam,32.8333,35.0667,Israel
Slobozhanske,48.5336,35.0781,Ukraine
`Akko,32.9278,35.0817,Israel
Qiryat Mozqin,32.8333,35.0833,Israel
Qiryat Bialik,32.8333,35.0833,Israel
Yesilhisar,38.35,35.0867,Turkey
Yattir,31.4478,35.09,West Bank
Hebron,31.5286,35.0969,West Bank
Nahariyya,33.0058,35.0989,Israel
Qiryat Ata,32.8,35.1,Israel
Bayt Ummar,31.6214,35.1022,West Bank
Pidhorodne,48.575,35.1022,Ukraine
Yoqne`am `Illit,32.6594,35.11,Israel
Kapenguria,1.2333,35.1167,Kenya
Zaporizhzhia,47.85,35.1175,Ukraine
Sotik,-0.68,35.12,Kenya
Chiromo,-16.55,35.1333,Malawi
Thyolo,-16.0667,35.1333,Malawi
Karlivka,49.45,35.1333,Ukraine
Sinop,42.0267,35.1511,Turkey
Umm el Fahm,32.5194,35.1536,Israel
Kapsabet,0.3333,35.1667,Kenya
Yakymivka,46.7,35.1667,Ukraine
Baytunya,31.8889,35.1675,West Bank
Shefar`am,32.8056,35.1694,Israel
Ya`bad,32.4467,35.1703,West Bank
Nandi Hills,0.1003,35.1764,Kenya
Chiradzulu,-15.7,35.1833,Malawi
Incesu,38.6222,35.1847,Turkey
Bayt Jala,31.715,35.1872,West Bank
Sorgun,39.8144,35.1903,Turkey
Tyre,33.2708,35.1961,Lebanon
Tamra,32.8536,35.1978,Israel
Gerze,41.8056,35.1981,Turkey
Zavora,-24.5167,35.2,Mozambique
Inhassoro,-21.5333,35.2,Mozambique
Ramallah,31.9,35.2,West Bank
Bethlehem,31.7044,35.2064,West Bank
Arad,31.2611,35.2153,Israel
Gumushacikoy,40.8667,35.2167,Turkey
Novomoskovsk,48.6333,35.2167,Ukraine
Mykhailivka,47.2694,35.2222,Ukraine
Bayt Sahur,31.7003,35.225,West Bank
Jerusalem,31.7789,35.2256,Israel
Liwonde,-15.0667,35.2333,Malawi
Lichinga,-13.3167,35.2333,Mozambique
Borj el Qoble,33.2631,35.2389,Lebanon
Migdal Ha`Emeq,32.6714,35.2406,Israel
Bogazliyan,39.1942,35.2472,Turkey
Nablus,32.2222,35.2611,West Bank
Abu Dis,31.7625,35.2658,West Bank
Nsanje,-16.9167,35.2667,Malawi
Mangochi,-14.4667,35.2667,Malawi
Aydincik,40.1167,35.2667,Turkey
Lgov,51.6667,35.2667,Russia
Ortakoy,40.283,35.267,Turkey
Ma`alot Tarshiha,33.0167,35.2708,Israel
El Bazouriye,33.2539,35.2717,Lebanon
Ilarionove,48.4092,35.2753,Ukraine
Qabatiyah,32.4097,35.2808,West Bank
Vasylivka,47.4431,35.2819,Ukraine
Eldoret,0.5167,35.2833,Kenya
Kericho,-0.3692,35.2839,Kenya
Afula,32.6064,35.2881,Israel
Sarafand,33.4517,35.2908,Lebanon
Mecitozu,40.52,35.2953,Turkey
Karmiel,32.9136,35.2961,Israel
Qana,33.2092,35.2992,Lebanon
Luchenza,-16.0167,35.3,Malawi
Janin,32.4611,35.3,West Bank
Sakhnin,32.8667,35.3,Israel
Nazareth,32.7019,35.3033,Israel
Vilankulo,-22,35.3167,Mozambique
Zomba,-15.3869,35.3192,Malawi
Adana,37,35.3213,Turkey
Seyhan,36.9831,35.3328,Turkey
Sotik Post,-0.7813,35.3416,Kenya
Yuregir,36.9981,35.3439,Turkey
Maxixe,-23.8667,35.35,Mozambique
Pereshchepyne,49.0167,35.35,Ukraine
Sukhinichi,54.1,35.35,Russia
Yahyali,38.1,35.3608,Turkey
El Ghaziye,33.5186,35.3661,Lebanon
Zheleznogorsk,52.3333,35.3667,Russia
Melitopol,46.8489,35.3675,Ukraine
Sidon,33.5606,35.3758,Lebanon
Sarikaya,39.4936,35.3769,Turkey
Fedosiia,45.0342,35.3792,Ukraine
Karatas,36.5625,35.3803,Turkey
Inhambane,-23.865,35.3833,Mozambique
Gedaref,14.0333,35.3833,Sudan
Srifa,33.2814,35.3964,Lebanon
Aladag,37.5464,35.3986,Turkey
Saricam,37.0333,35.4167,Turkey
Vil'nyans'k,47.9419,35.4281,Ukraine
Bent Jbail,33.1208,35.4336,Lebanon
Barja,33.6497,35.4433,Lebanon
Nabatiye,33.3833,35.45,Lebanon
Ed Damour,33.7333,35.45,Lebanon
Krasnohrad,49.3667,35.45,Ukraine
Hacilar,38.6497,35.4503,Turkey
Jericho,31.8561,35.46,West Bank
Vezirkopru,41.1431,35.46,Turkey
Chaqra,33.1917,35.4628,Lebanon
Merzifon,40.875,35.4633,Turkey
Prymorskyi,45.1167,35.4806,Ukraine
Kocasinan,38.7333,35.4833,Turkey
Likhoslavl,57.1333,35.4833,Russia
Barnis,23.946,35.4842,Egypt
Kayseri,38.7225,35.4875,Turkey
Develi,38.3886,35.4925,Turkey
Cekerek,40.0731,35.4947,Turkey
Zefat,32.9658,35.4983,Israel
Nejo,9.5,35.5,Ethiopia
Bet She'an,32.5,35.5,Israel
Melikgazi,38.7167,35.5,Turkey
Beirut,33.8983,35.5057,Lebanon
Mulanje,-16.0258,35.5081,Malawi
Iten,0.6731,35.5083,Kenya
Saraykent,39.6936,35.5111,Turkey
Synelnykove,48.3178,35.5119,Ukraine
Machinga,-14.9667,35.5167,Malawi
Goynucek,40.3833,35.5167,Turkey
Ngorongoro,-3.2496,35.52,Tanzania
Bohodukhiv,50.1617,35.5256,Ukraine
Yakakent,41.6222,35.5314,Turkey
Tiberias,32.7944,35.5333,Israel
Baabda,33.8333,35.5333,Lebanon
Gore,8.149,35.537,Ethiopia
Borj Hammoud,33.8936,35.5403,Lebanon
Mbulu,-3.85,35.55,Tanzania
Oldeani,-3.35,35.55,Tanzania
Baaqline,33.6797,35.5583,Lebanon
El Fanar,33.8667,35.5667,Lebanon
Talas,38.6833,35.5667,Turkey
Qiryat Shemona,33.2075,35.5697,Israel
Mizan Teferi,7,35.5833,Ethiopia
Metu,8.3,35.5833,Ethiopia
Kahhale,33.8219,35.5875,Lebanon
Dbaiye,33.9353,35.5897,Lebanon
Alacam,41.61,35.595,Turkey
Lodwar,3.1167,35.6,Kenya
At Tafilah,30.84,35.6,Jordan
Aaley,33.8,35.6,Lebanon
Busayra,30.7389,35.6072,Jordan
Ash Shunah ash Shamaliyah,32.61,35.6081,Jordan
Jounie,33.9697,35.6156,Lebanon
Cayiralan,39.305,35.6444,Turkey
Songea,-10.6833,35.65,Tanzania
Batroun,34.25,35.65,Lebanon
Suluova,40.8333,35.65,Turkey
Kurchatov,51.6667,35.65,Russia
Jbail,34.1236,35.6519,Lebanon
Phalombe,-15.8033,35.6533,Malawi
Kfar Kidde,34.2028,35.6544,Lebanon
Kfar Aabida,34.2264,35.66,Lebanon
Halawah,32.3828,35.6619,Jordan
Ras el Metn,33.85,35.6667,Lebanon
Havza,40.9667,35.6667,Turkey
Qornet Chahouane,33.92,35.67,Lebanon
Imamoglu,37.2589,35.6728,Turkey
Kafr `Awan,32.4167,35.6833,Jordan
Chartoun,33.7711,35.6858,Lebanon
Iringa,-7.77,35.69,Tanzania
Samma,32.57,35.69,Jordan
Dayr Abu Sa`id,32.5025,35.6922,Jordan
Duba,27.3493,35.6962,Saudi Arabia
Mu'tah,31.1,35.7,Jordan
Al Karak,31.1833,35.7,Jordan
Tokmak,47.2556,35.7056,Ukraine
Eldama Ravine,0.05,35.7167,Kenya
Molo,-0.25,35.7333,Kenya
As Salt,32.0333,35.7333,Jordan
Malka,32.6653,35.7333,Jordan
Ma`an,30.1962,35.7341,Jordan
Dodoma,-6.1731,35.7419,Tanzania
Kabarnet,0.494,35.744,Kenya
Bteghrine,33.93,35.745,Lebanon
Babati,-4.2167,35.75,Tanzania
`Ajlun,32.3325,35.7517,Jordan
Mahis,31.9833,35.7667,Jordan
Al Fuhays,32.0167,35.7667,Jordan
Majdal Shams,33.2667,35.7667,Israel
Kozelsk,54.0353,35.7767,Russia
Joubb Jannine,33.6333,35.7833,Lebanon
Latakia,35.5167,35.7833,Syria
Orikhiv,47.5667,35.7833,Ukraine
Yumurtalik,36.7678,35.7922,Turkey
Al Mazar ash Shamali,32.4725,35.7928,Jordan
Tomarza,38.4472,35.7992,Turkey
Bartabwa,0.83,35.8,Kenya
Madaba,31.7167,35.8,Jordan
Amioun,34.3,35.8,Lebanon
Kozan,37.45,35.8,Turkey
Mlimba,-8.7786,35.8111,Tanzania
Sakib,32.2854,35.8113,Jordan
Ceyhan,37.0289,35.8125,Turkey
Pestovo,58.6,35.8167,Russia
El Minie,34.447,35.8178,Lebanon
Al Qunaytirah,33.1256,35.8239,Syria
Qabb Elias,33.7986,35.825,Lebanon
Amasya,40.65,35.8331,Turkey
Gimbi,9.1667,35.8333,Ethiopia
Tripoli,34.4367,35.8344,Lebanon
Irbid,32.55,35.85,Jordan
Al Hisn,32.4583,35.8583,Jordan
Bunyan,38.8486,35.8592,Turkey
Narok,-1.0833,35.8667,Kenya
Pavlohrad,48.5167,35.8667,Ukraine
Nova Vodolaha,49.7192,35.8761,Ukraine
Ihumwa,-6.1667,35.8833,Tanzania
Tartus,34.8833,35.8833,Syria
Zile,40.3,35.8833,Turkey
Akdagmadeni,39.6658,35.8836,Turkey
Arsuz,36.4128,35.8867,Turkey
Jarash,32.2806,35.8972,Jordan
Barr Elias,33.775,35.9,Lebanon
Zgharta,34.4,35.9,Lebanon
Majdel Aanjar,33.7075,35.9039,Lebanon
Feke,37.815,35.9125,Turkey
Bafra,41.5722,35.9147,Turkey
Zahle,33.8333,35.9167,Lebanon
Jablah,35.35,35.9167,Syria
Babayevo,59.3833,35.9167,Russia
Tver,56.8625,35.9242,Russia
Liubotyn,49.9483,35.9294,Ukraine
Amman,31.9497,35.9328,Jordan
Kondrovo,54.8,35.9333,Russia
Baniyas,35.1822,35.9403,Syria
Ash Shajarah,32.6417,35.9417,Jordan
Al Jizah,31.6833,35.95,Jordan
Al Juwayyidah,31.9167,35.95,Jordan
Volokolamsk,56.0333,35.95,Russia
Ehden,34.2919,35.9546,Lebanon
Sarioglan,39.0769,35.9667,Turkey
Sosenskiy,54.05,35.9667,Russia
Tasil,32.8353,35.9714,Syria
Hasroun,34.2419,35.9794,Lebanon
Samandag,36.085,35.9806,Turkey
Tall Shihab,32.6886,35.9889,Syria
At Turrah,32.6368,35.99,Jordan
Sahab,31.8667,36,Jordan
Al Harah,33.05,36,Syria
Ternivka,48.5167,36,Ukraine
Bcharre,34.2511,36.0111,Lebanon
Ar Ramtha,32.5589,36.0147,Jordan
Chmistar,33.9667,36.0167,Lebanon
Al Muzayrib,32.7109,36.0266,Syria
Vasylkivka,48.2083,36.0294,Ukraine
Sumbas,37.4431,36.0322,Turkey
Mozhaysk,55.5167,36.0333,Russia
Kavak,41.0736,36.0403,Turkey
Nawa,32.8889,36.0431,Syria
Ar Rusayfah,32.0178,36.0464,Jordan
Merefa,49.8167,36.05,Ukraine
Al Qardahah,35.4572,36.0597,Syria
Yayladagi,35.9025,36.0606,Turkey
Al Yadudah,32.6653,36.0611,Syria
Solonytsivka,49.9869,36.0619,Ukraine
Nakuru,-0.3,36.0667,Kenya
Jasim,32.9667,36.0667,Syria
Tafas,32.7356,36.0669,Syria
Gemerek,39.1819,36.0681,Turkey
Orel,52.9686,36.0694,Russia
Halba,34.5506,36.0781,Lebanon
Ondokuzmayis,41.4944,36.0789,Turkey
Qatana,33.4333,36.0833,Syria
Ash Shaykh Badr,34.9833,36.0833,Syria
Saimbeyli,37.9833,36.0833,Turkey
Turhal,40.39,36.09,Turkey
Kanakir,33.2672,36.0969,Syria
Az Zabadani,33.725,36.0972,Syria
Az Zarqa',32.0833,36.1,Jordan
Kadirli,37.3697,36.1,Turkey
Madaya,33.6878,36.1008,Syria
Dar`a,32.6189,36.1021,Syria
Pesochin,49.9594,36.1108,Ukraine
Inkhil,33,36.1167,Syria
Safita,34.8167,36.1167,Syria
Vysokyi,49.8875,36.1211,Ukraine
Derhachi,50.1114,36.1219,Ukraine
As Sabburah,33.5151,36.1259,Syria
Hidirbey,36.203,36.129,Turkey
Karaagac,36.5667,36.1333,Turkey
Belev,53.8125,36.1333,Russia
Ad Duraykish,34.8969,36.1346,Syria
Harbiye,36.145,36.1411,Turkey
Toprakkale,37.0669,36.1464,Turkey
Zakiyah,33.3344,36.1567,Syria
Hatay,36.2025,36.1606,Turkey
Iskenderun,36.5817,36.165,Turkey
Kucuk Dalyan,36.2167,36.1667,Turkey
Pokotylivka,49.9114,36.1786,Ukraine
Kursk,51.7167,36.1833,Russia
As Sanamayn,33.0711,36.1842,Syria
Belen,36.4889,36.1944,Turkey
Metema,12.9667,36.2,Ethiopia
Khirbat Ghazalah,32.7333,36.2,Syria
Serinyol,36.3667,36.2,Turkey
Yesilkoy,36.8667,36.2,Turkey
Ruza,55.7,36.2,Russia
Erzin,36.9533,36.2033,Turkey
Al Mafraq,32.3399,36.2052,Jordan
Baalbek,34.0063,36.2073,Lebanon
Pervomaiskyi,49.3869,36.2142,Ukraine
Qadsayya,33.5333,36.2167,Syria
Narlica,36.2333,36.2167,Turkey
Denizciler,36.65,36.2167,Turkey
Yakacik,36.75,36.2167,Turkey
Yesilyurt,40,36.22,Turkey
Mahajjah,32.9558,36.2214,Syria
Al Hamah,33.5581,36.2222,Syria
Tufanbeyli,38.2647,36.2225,Turkey
Ghariyah al Gharbiyah,32.6828,36.2233,Syria
Sahnaya,33.4242,36.2244,Syria
Dortyol,36.8428,36.2244,Turkey
Sayda,32.6283,36.2261,Syria
Ghabaghib,33.1839,36.2264,Syria
Altinozu,36.1,36.23,Turkey
Kharkiv,49.9925,36.2311,Ukraine
Bonga,7.2667,36.2333,Ethiopia
Al Kiswah,33.35,36.2333,Syria
Karayilan,36.7167,36.2333,Turkey
Kuzuculu,36.8833,36.2333,Turkey
Pokrovske,47.9825,36.2339,Ukraine
Izra,32.8454,36.2499,Syria
Darayya,33.45,36.25,Syria
Osmaniye,37.075,36.25,Turkey
Polohy,47.4833,36.25,Ukraine
Tallkalakh,34.6683,36.2597,Syria
Hulyaypole,47.65,36.2667,Ukraine
Asarcik,41.0314,36.2683,Turkey
Bezliudivka,49.8692,36.2697,Ukraine
Qoubaiyat,34.5683,36.2764,Lebanon
Oboyan,51.2,36.2833,Russia
Kaluga,54.55,36.2833,Russia
Damascus,33.5131,36.2919,Syria
Ma`raba,33.5775,36.2969,Syria
Manin,33.6422,36.2978,Syria
At Tall,33.6,36.3,Syria
Al Hajar al Aswad,33.464,36.3044,Syria
Pazar,40.262,36.313,Turkey
Tasova,40.75,36.3167,Turkey
Jisr ash Shughur,35.8126,36.3176,Syria
Al Buwaydah,33.4264,36.3208,Syria
Yalda,33.4628,36.3217,Syria
Samsun,41.2903,36.3336,Turkey
Babila,33.4728,36.3344,Syria
Qabr as Sitt,33.4472,36.3361,Syria
Bayt Saham,33.4733,36.3372,Syria
Al Musayfirah,32.6322,36.3386,Syria
Busra al Harir,32.8425,36.34,Syria
Masyaf,35.0653,36.3422,Syria
Bedele,8.45,36.35,Ethiopia
Jaramana,33.4833,36.35,Syria
Prymorsk,46.7333,36.35,Ukraine
Andirin,37.5764,36.3506,Turkey
Al Karak,32.6872,36.3508,Syria
Asagicinik,41.2719,36.3508,Turkey
Zamalka,33.5253,36.3528,Syria
Kirikhan,36.4975,36.3608,Turkey
Hawsh al Bahdaliyah,33.4292,36.3611,Syria
Kafr Batna,33.5,36.3667,Syria
Harasta,33.5667,36.3667,Syria
Saydnaya,33.6967,36.3739,Syria
Ol Kalou,-0.273,36.378,Kenya
As Suqaylibiyah,35.3697,36.38,Syria
Tall Salhab,35.2609,36.3822,Syria
Lozova,48.8833,36.3833,Ukraine
Siqba,33.5197,36.3844,Syria
Jisrayn,33.5064,36.3858,Syria
Qal`at al Madiq,35.41,36.39,Syria
Pinarbasi,38.722,36.391,Turkey
El Hermel,34.3914,36.3958,Lebanon
Haya,18.3461,36.3969,Sudan
Kassala,15.45,36.4,Sudan
Sarkisla,39.35,36.4,Turkey
Duma,33.5711,36.4011,Syria
Pershotravensk,48.3475,36.4017,Ukraine
Al Wajh,26.2833,36.4167,Saudi Arabia
Aarsal,34.1794,36.4208,Lebanon
Ras Baalbek,34.2597,36.4236,Lebanon
Mi`rabah,32.5458,36.4283,Syria
Naivasha,-0.7202,36.4285,Kenya
Shin,34.7833,36.4333,Syria
Ustyuzhna,58.8333,36.4333,Russia
Salqin,36.1333,36.45,Syria
Vytegra,61,36.45,Russia
Tall Dhahab,34.8581,36.4517,Syria
Kumlu,36.3728,36.4528,Turkey
Al Ghizlaniyah,33.3986,36.4531,Syria
Duzici,37.2431,36.4567,Turkey
Tekkekoy,41.2125,36.4569,Turkey
Chinde,-18.5833,36.4667,Mozambique
Maloyaroslavets,55.0167,36.4667,Russia
Kerch,45.3619,36.4711,Ukraine
El Qaa,34.3436,36.4756,Lebanon
Mpwapwa,-6.35,36.4833,Tanzania
Busra ash Sham,32.5167,36.4833,Syria
Aktepe,36.7,36.4833,Turkey
Stroitel,50.7833,36.4833,Russia
Goksun,38.0211,36.4917,Turkey
Kafr Nabudah,35.4317,36.4928,Syria
Chagne,10.95,36.5,Ethiopia
Kafr Laha,34.8831,36.5,Syria
Armanaz,36.0833,36.5,Syria
Borovsk,55.2,36.5,Russia
Sariz,38.4792,36.5006,Turkey
Kafr Takharim,36.1164,36.5147,Syria
`Adra,33.6,36.515,Syria
Harim,36.2,36.5167,Syria
Akbez,36.85,36.5167,Turkey
Pudozh,61.8,36.5167,Russia
Hassa,36.7994,36.5178,Turkey
Slobozhanske,49.5961,36.5269,Ukraine
Barah,35.683,36.533,Syria
Rumuruti,0.26,36.5363,Kenya
Cuamba,-14.8167,36.55,Mozambique
Nek'emte,9.0833,36.55,Ethiopia
Suvorov,54.15,36.55,Russia
Vysokovsk,56.3167,36.55,Russia
Tokat,40.3139,36.5542,Turkey
Kafr Nubl,35.6139,36.5611,Syria
Ra's al Ma`arrah,34.0008,36.5628,Syria
Jinka,5.7833,36.5667,Ethiopia
As Suwayda',32.7125,36.5667,Syria
Mtsensk,53.2833,36.5667,Russia
Reyhanli,36.2681,36.5675,Turkey
Erbaa,40.6744,36.5681,Turkey
Al Qusayr,34.5119,36.5764,Syria
Tabuk,28.3972,36.5789,Saudi Arabia
Kibaya,-5.3014,36.5825,Tanzania
Muhradah,35.25,36.5833,Syria
Bahce,37.2,36.5833,Turkey
Agaro,7.8558,36.5858,Ethiopia
Kafr Sajnah,35.5261,36.5886,Syria
Has,35.6169,36.5953,Syria
Yildizeli,39.8642,36.5983,Turkey
Al Qutayfah,33.7389,36.6,Syria
Belgorod,50.6,36.6,Russia
Yermolino,55.2,36.6,Russia
`Utaybah,33.4861,36.6011,Syria
Kafr Zayta,35.3736,36.6017,Syria
Himora,14.2861,36.6097,Ethiopia
Obninsk,55.0931,36.6106,Russia
Al Lataminah,35.3208,36.6225,Syria
Shahba,32.8542,36.6292,Syria
Ayvacik,41.0036,36.6319,Turkey
Kafr Ruma,35.6342,36.6322,Syria
Ngong,-1.3667,36.6333,Kenya
Idlib,35.9333,36.6333,Syria
Islahiye,37.025,36.6345,Turkey
Hish,35.5464,36.6431,Syria
Al Mu`addamiyah,33.7421,36.6435,Syria
Khan Shaykhun,35.4389,36.6511,Syria
Teseney,15.11,36.6575,Eritrea
Kikuyu,-1.25,36.6667,Kenya
Yabrud,33.9667,36.6667,Syria
Ma`arratmisrin,36,36.6667,Syria
Belousovo,55.0833,36.6667,Russia
